model,market_suffix,prob_bin_label,prob_bin_mid,num_bets,actual_win_rate_pct,avg_pred_prob,wins_in_bin,cumulative_bets_onwards,cumulative_wins_onwards,cumulative_wr_onwards
gradient_boosting__without_odds,prob_12,[0.65-0.70),0.675,519,71.29094412331408,0.6876544421232891,370.0,109492,82762.0,75.5872575165309
gradient_boosting__without_odds,prob_12,[0.70-0.75),0.7250000000000001,61893,74.58517118252468,0.7425591000147067,46163.0,108973,82392.0,75.60771934332358
gradient_boosting__without_odds,prob_12,[0.75-0.80),0.775,42997,76.32160383282555,0.7614806677004383,32816.0,47080,36229.0,76.95199660152932
gradient_boosting__without_odds,prob_12,[0.80-0.85),0.8250000000000001,2851,82.04138898632058,0.8205217708366316,2339.0,4083,3413.0,83.59049718344355
gradient_boosting__without_odds,prob_12,[0.85-0.90),0.875,989,86.85540950455005,0.8695312373927568,859.0,1232,1074.0,87.17532467532467
gradient_boosting__without_odds,prob_12,[0.90-0.95),0.925,243,88.47736625514403,0.9195287566962564,215.0,243,215.0,88.47736625514403
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.20-0.25),0.225,36,55.55555555555556,0.23433737323999315,20.0,109484,45150.0,41.23890248803478
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.25-0.30),0.275,263,36.88212927756654,0.28291216662058183,97.0,109448,45130.0,41.2341934069147
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.30-0.35),0.32500000000000007,3815,41.36304062909568,0.337314092429592,1578.0,109185,45033.0,41.2446764665476
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.35-0.40),0.375,75752,41.27415777801246,0.3837746674885647,31266.0,105370,43455.0,41.24039100313182
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.40-0.45),0.42500000000000004,23253,40.59261170601643,0.4190285531215027,9439.0,29618,12189.0,41.15402795597272
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.45-0.50),0.475,4715,41.69671261930011,0.46878697130142,1966.0,6365,2750.0,43.20502749410841
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.50-0.55),0.525,1191,45.50797649034425,0.5192906732626005,542.0,1650,784.0,47.515151515151516
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.55-0.60),0.5750000000000001,352,52.55681818181818,0.5694208287363997,185.0,459,242.0,52.723311546840954
gradient_boosting__without_odds,prob_12_and_BTTS_N,[0.60-0.65),0.625,107,53.271028037383175,0.6191709213587564,57.0,107,57.0,53.271028037383175
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.15-0.20),0.17500000000000002,218,31.19266055045872,0.18206442863401262,68.0,109480,37603.0,34.34691267811472
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.20-0.25),0.225,1197,34.58646616541353,0.2312918145170388,414.0,109262,37535.0,34.35320605517014
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.25-0.30),0.275,5650,33.769911504424776,0.28109628512236556,1908.0,108065,37121.0,34.35062231064637
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.30-0.35),0.32500000000000007,20518,33.71186275465445,0.32947605363509497,6917.0,102415,35213.0,34.382658790216276
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.35-0.40),0.375,73033,34.42416441882437,0.3663098618257186,25141.0,81897,28296.0,34.550716143448476
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.40-0.45),0.42500000000000004,7665,35.66862361382909,0.4152521043199489,2734.0,8864,3155.0,35.59341155234657
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.45-0.50),0.475,954,34.90566037735849,0.4694076220413935,333.0,1199,421.0,35.11259382819016
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.50-0.55),0.525,192,34.89583333333333,0.5203546164979651,67.0,245,88.0,35.91836734693877
gradient_boosting__without_odds,prob_12_and_BTTS_Y,[0.55-0.60),0.5750000000000001,53,39.62264150943396,0.5697925555997796,21.0,53,21.0,39.62264150943396
gradient_boosting__without_odds,prob_12_and_O15,[0.30-0.35),0.32500000000000007,32,46.875,0.3357269716477045,15.0,109507,63859.0,58.31499356205539
gradient_boosting__without_odds,prob_12_and_O15,[0.35-0.40),0.375,146,53.42465753424658,0.3813153044344228,78.0,109475,63844.0,58.31833751998173
gradient_boosting__without_odds,prob_12_and_O15,[0.40-0.45),0.42500000000000004,610,54.75409836065573,0.4310662852819768,334.0,109329,63766.0,58.324872632147006
gradient_boosting__without_odds,prob_12_and_O15,[0.45-0.50),0.475,3144,54.103053435114504,0.48129247531066743,1701.0,108719,63432.0,58.34490751386602
gradient_boosting__without_odds,prob_12_and_O15,[0.50-0.55),0.525,13186,53.72364629152131,0.5305441731794452,7084.0,105575,61731.0,58.471228984134505
gradient_boosting__without_odds,prob_12_and_O15,[0.55-0.60),0.5750000000000001,72337,58.36570496426449,0.5734459597977104,42220.0,92389,54647.0,59.14881641753888
gradient_boosting__without_odds,prob_12_and_O15,[0.60-0.65),0.625,15174,60.26097271648872,0.6165352878913501,9144.0,20052,12427.0,61.973867943347294
gradient_boosting__without_odds,prob_12_and_O15,[0.65-0.70),0.675,2819,64.1716920893934,0.6709483636705275,1809.0,4878,3283.0,67.30217302173021
gradient_boosting__without_odds,prob_12_and_O15,[0.70-0.75),0.7250000000000001,1213,68.59027205276175,0.722784418086207,832.0,2059,1474.0,71.58814958717824
gradient_boosting__without_odds,prob_12_and_O15,[0.75-0.80),0.775,509,72.4950884086444,0.7709854230129181,369.0,846,642.0,75.88652482269504
gradient_boosting__without_odds,prob_12_and_O15,[0.80-0.85),0.8250000000000001,232,78.01724137931035,0.8229737818373712,181.0,337,273.0,81.00890207715133
gradient_boosting__without_odds,prob_12_and_O15,[0.85-0.90),0.875,105,87.61904761904762,0.869606019393256,92.0,105,92.0,87.61904761904762
gradient_boosting__without_odds,prob_12_and_O25,[0.20-0.25),0.225,118,38.13559322033898,0.23099145644407562,45.0,109496,50406.0,46.034558340030685
gradient_boosting__without_odds,prob_12_and_O25,[0.25-0.30),0.275,445,43.82022471910113,0.28068189501809837,195.0,109378,50361.0,46.04307996123535
gradient_boosting__without_odds,prob_12_and_O25,[0.30-0.35),0.32500000000000007,1973,41.9158641662443,0.3303756580335503,827.0,108933,50166.0,46.05216050232712
gradient_boosting__without_odds,prob_12_and_O25,[0.35-0.40),0.375,7393,41.79629379142432,0.37966128096847973,3090.0,106960,49339.0,46.12845923709798
gradient_boosting__without_odds,prob_12_and_O25,[0.40-0.45),0.42500000000000004,50262,44.72364808403963,0.43704364164526016,22479.0,99567,46249.0,46.450129058824714
gradient_boosting__without_odds,prob_12_and_O25,[0.45-0.50),0.475,39108,47.45576352664416,0.4686771858123047,18559.0,49305,23770.0,48.210120677416086
gradient_boosting__without_odds,prob_12_and_O25,[0.50-0.55),0.525,6825,49.2014652014652,0.5184587460066875,3358.0,10197,5211.0,51.103265666372465
gradient_boosting__without_odds,prob_12_and_O25,[0.55-0.60),0.5750000000000001,1900,52.31578947368421,0.571527129724227,994.0,3372,1853.0,54.952550415183865
gradient_boosting__without_odds,prob_12_and_O25,[0.60-0.65),0.625,822,54.74452554744526,0.6216359748260665,450.0,1472,859.0,58.35597826086957
gradient_boosting__without_odds,prob_12_and_O25,[0.65-0.70),0.675,347,56.48414985590778,0.6709358708006902,196.0,650,409.0,62.92307692307693
gradient_boosting__without_odds,prob_12_and_O25,[0.70-0.75),0.7250000000000001,168,64.28571428571429,0.7225863219880247,108.0,303,213.0,70.29702970297029
gradient_boosting__without_odds,prob_12_and_O25,[0.75-0.80),0.775,89,75.28089887640449,0.7720196819076097,67.0,135,105.0,77.77777777777779
gradient_boosting__without_odds,prob_12_and_O25,[0.80-0.85),0.8250000000000001,46,82.6086956521739,0.8186651274289274,38.0,46,38.0,82.6086956521739
gradient_boosting__without_odds,prob_12_and_O35,[0.05-0.10),0.07500000000000001,273,19.413919413919416,0.08449435021364317,53.0,109494,26244.0,23.968436626664474
gradient_boosting__without_odds,prob_12_and_O35,[0.10-0.15),0.125,2432,20.80592105263158,0.13262475569345944,506.0,109221,26191.0,23.97982073044561
gradient_boosting__without_odds,prob_12_and_O35,[0.15-0.20),0.17500000000000002,12748,19.587386256667713,0.1806266088172372,2497.0,106789,25685.0,24.05210274466471
gradient_boosting__without_odds,prob_12_and_O35,[0.20-0.25),0.225,69441,23.63733241168762,0.22635088742195847,16414.0,94041,23188.0,24.657330313373954
gradient_boosting__without_odds,prob_12_and_O35,[0.25-0.30),0.275,18940,26.74762407602957,0.26715711943447495,5066.0,24600,6774.0,27.53658536585366
gradient_boosting__without_odds,prob_12_and_O35,[0.30-0.35),0.32500000000000007,3300,27.545454545454547,0.31970315224158674,909.0,5660,1708.0,30.176678445229683
gradient_boosting__without_odds,prob_12_and_O35,[0.35-0.40),0.375,1241,31.506849315068493,0.3719892680777587,391.0,2360,799.0,33.855932203389834
gradient_boosting__without_odds,prob_12_and_O35,[0.40-0.45),0.42500000000000004,572,32.69230769230769,0.4221594992766184,187.0,1119,408.0,36.46112600536193
gradient_boosting__without_odds,prob_12_and_O35,[0.45-0.50),0.475,247,33.603238866396765,0.4723199102449729,83.0,547,221.0,40.40219378427788
gradient_boosting__without_odds,prob_12_and_O35,[0.50-0.55),0.525,138,44.927536231884055,0.5220933923412527,62.0,300,138.0,46.0
gradient_boosting__without_odds,prob_12_and_O35,[0.55-0.60),0.5750000000000001,85,38.82352941176471,0.5710078161425834,33.0,162,76.0,46.913580246913575
gradient_boosting__without_odds,prob_12_and_O35,[0.60-0.65),0.625,46,56.52173913043478,0.6247056770533683,26.0,77,43.0,55.84415584415584
gradient_boosting__without_odds,prob_12_and_O35,[0.65-0.70),0.675,31,54.83870967741935,0.6725328651696972,17.0,31,17.0,54.83870967741935
gradient_boosting__without_odds,prob_12_and_O45,[0.00-0.05),0.025,449,12.47216035634744,0.0402056182912731,56.0,109499,15176.0,13.859487301253893
gradient_boosting__without_odds,prob_12_and_O45,[0.05-0.10),0.07500000000000001,9578,10.962622676968053,0.08394181691557794,1050.0,109050,15120.0,13.865199449793671
gradient_boosting__without_odds,prob_12_and_O45,[0.10-0.15),0.125,78131,13.48248454518693,0.12861529489853601,10534.0,99472,14070.0,14.144683931156507
gradient_boosting__without_odds,prob_12_and_O45,[0.15-0.20),0.17500000000000002,17835,16.254555649004764,0.16507512446772343,2899.0,21341,3536.0,16.5690454992737
gradient_boosting__without_odds,prob_12_and_O45,[0.20-0.25),0.225,2237,17.210549843540456,0.21974813137685661,385.0,3506,637.0,18.168853394181404
gradient_boosting__without_odds,prob_12_and_O45,[0.25-0.30),0.275,740,17.7027027027027,0.27066447194463006,131.0,1269,252.0,19.858156028368796
gradient_boosting__without_odds,prob_12_and_O45,[0.30-0.35),0.32500000000000007,261,15.32567049808429,0.32291747029300927,40.0,529,121.0,22.873345935727787
gradient_boosting__without_odds,prob_12_and_O45,[0.35-0.40),0.375,136,27.205882352941174,0.3726166869144226,37.0,268,81.0,30.223880597014922
gradient_boosting__without_odds,prob_12_and_O45,[0.40-0.45),0.42500000000000004,67,26.865671641791046,0.42289262339013645,18.0,132,44.0,33.33333333333333
gradient_boosting__without_odds,prob_12_and_O45,[0.45-0.50),0.475,33,42.42424242424242,0.47498570094912845,14.0,65,26.0,40.0
gradient_boosting__without_odds,prob_12_and_O45,[0.50-0.55),0.525,32,37.5,0.5223575947779892,12.0,32,12.0,37.5
gradient_boosting__without_odds,prob_12_and_U15,[0.00-0.05),0.025,80,2.5,0.03687847160719092,2.0,109509,18915.0,17.272552940854176
gradient_boosting__without_odds,prob_12_and_U15,[0.05-0.10),0.07500000000000001,795,13.836477987421384,0.08259875153569003,110.0,109429,18913.0,17.283352676164455
gradient_boosting__without_odds,prob_12_and_U15,[0.10-0.15),0.125,8508,15.550070521861779,0.13567262300433877,1323.0,108634,18803.0,17.308577425115526
gradient_boosting__without_odds,prob_12_and_U15,[0.15-0.20),0.17500000000000002,87334,17.268188792451966,0.17532564413310275,15081.0,100126,17480.0,17.45800291632543
gradient_boosting__without_odds,prob_12_and_U15,[0.20-0.25),0.225,11609,18.84744594711,0.216375978793637,2188.0,12792,2399.0,18.753908692933084
gradient_boosting__without_odds,prob_12_and_U15,[0.25-0.30),0.275,1104,17.844202898550723,0.2657036424774105,197.0,1183,211.0,17.836010143702453
gradient_boosting__without_odds,prob_12_and_U15,[0.30-0.35),0.32500000000000007,79,17.72151898734177,0.3126888967351126,14.0,79,14.0,17.72151898734177
gradient_boosting__without_odds,prob_12_and_U25,[0.05-0.10),0.07500000000000001,41,12.195121951219512,0.08758863454599658,5.0,109507,32367.0,29.55701462006995
gradient_boosting__without_odds,prob_12_and_U25,[0.10-0.15),0.125,141,19.148936170212767,0.13064272070014882,27.0,109466,32362.0,29.563517439204865
gradient_boosting__without_odds,prob_12_and_U25,[0.15-0.20),0.17500000000000002,587,28.109028960817717,0.18123092787338327,165.0,109325,32335.0,29.57694946261148
gradient_boosting__without_odds,prob_12_and_U25,[0.20-0.25),0.225,3356,28.06912991656734,0.2330642898798075,942.0,108738,32170.0,29.584873733193547
gradient_boosting__without_odds,prob_12_and_U25,[0.25-0.30),0.275,36893,28.623316076220423,0.28184091185385135,10560.0,105382,31228.0,29.633144180220533
gradient_boosting__without_odds,prob_12_and_U25,[0.30-0.35),0.32500000000000007,61972,30.06680436326083,0.3103629852346902,18633.0,68489,20668.0,30.17710873278921
gradient_boosting__without_odds,prob_12_and_U25,[0.35-0.40),0.375,5711,31.16792155489406,0.36740762049308023,1780.0,6517,2035.0,31.22602424428418
gradient_boosting__without_odds,prob_12_and_U25,[0.40-0.45),0.42500000000000004,764,31.544502617801047,0.4166200918476612,241.0,806,255.0,31.63771712158809
gradient_boosting__without_odds,prob_12_and_U25,[0.45-0.50),0.475,42,33.33333333333333,0.45811246020677937,14.0,42,14.0,33.33333333333333
gradient_boosting__without_odds,prob_12_and_U35,[0.20-0.25),0.225,39,41.02564102564102,0.2308789582862078,16.0,109502,56521.0,51.616408832715386
gradient_boosting__without_odds,prob_12_and_U35,[0.25-0.30),0.275,44,15.909090909090908,0.2777489588914403,7.0,109463,56505.0,51.62018216200907
gradient_boosting__without_odds,prob_12_and_U35,[0.30-0.35),0.32500000000000007,138,50.72463768115942,0.3268638983595874,70.0,109419,56498.0,51.634542446924215
gradient_boosting__without_odds,prob_12_and_U35,[0.35-0.40),0.375,353,51.55807365439094,0.37895389030714455,182.0,109281,56428.0,51.63569147427275
gradient_boosting__without_odds,prob_12_and_U35,[0.40-0.45),0.42500000000000004,1378,50.14513788098694,0.4307839676554851,691.0,108928,56246.0,51.63594300822562
gradient_boosting__without_odds,prob_12_and_U35,[0.45-0.50),0.475,13558,49.60908688597138,0.48630633569022974,6726.0,107550,55555.0,51.655044165504414
gradient_boosting__without_odds,prob_12_and_U35,[0.50-0.55),0.525,82903,51.85578326477932,0.5227341810732634,42990.0,93992,48829.0,51.95016597157205
gradient_boosting__without_odds,prob_12_and_U35,[0.55-0.60),0.5750000000000001,10864,52.69698085419735,0.565350669745872,5725.0,11089,5839.0,52.65578501217423
gradient_boosting__without_odds,prob_12_and_U35,[0.60-0.65),0.625,225,50.66666666666667,0.6076715920487716,114.0,225,114.0,50.66666666666667
gradient_boosting__without_odds,prob_12_and_U45,[0.35-0.40),0.375,37,51.35135135135135,0.3768481517970174,19.0,109501,67592.0,61.727290161733684
gradient_boosting__without_odds,prob_12_and_U45,[0.40-0.45),0.42500000000000004,46,43.47826086956522,0.4276246088213911,20.0,109464,67573.0,61.73079733976468
gradient_boosting__without_odds,prob_12_and_U45,[0.45-0.50),0.475,152,67.10526315789474,0.47732104153836197,102.0,109418,67553.0,61.7384708183297
gradient_boosting__without_odds,prob_12_and_U45,[0.50-0.55),0.525,571,61.12084063047285,0.5312682466959077,349.0,109266,67451.0,61.731005070195664
gradient_boosting__without_odds,prob_12_and_U45,[0.55-0.60),0.5750000000000001,9378,60.684580934101085,0.5884182934827025,5691.0,108695,67102.0,61.73421040526244
gradient_boosting__without_odds,prob_12_and_U45,[0.60-0.65),0.625,95457,61.76812596247525,0.6210380199999599,58962.0,99317,61411.0,61.83332158643535
gradient_boosting__without_odds,prob_12_and_U45,[0.65-0.70),0.675,3740,63.36898395721925,0.662245359167354,2370.0,3860,2449.0,63.445595854922274
gradient_boosting__without_odds,prob_12_and_U45,[0.70-0.75),0.7250000000000001,120,65.83333333333333,0.7113541685978328,79.0,120,79.0,65.83333333333333
gradient_boosting__without_odds,prob_1X,[0.10-0.15),0.125,23,21.73913043478261,0.13122215586602473,5.0,109500,75215.0,68.68949771689498
gradient_boosting__without_odds,prob_1X,[0.15-0.20),0.17500000000000002,55,27.27272727272727,0.17555737137591915,15.0,109477,75210.0,68.6993615097235
gradient_boosting__without_odds,prob_1X,[0.20-0.25),0.225,129,27.906976744186046,0.22829872633417914,36.0,109422,75195.0,68.72018424082908
gradient_boosting__without_odds,prob_1X,[0.25-0.30),0.275,166,30.72289156626506,0.2768443345526713,51.0,109293,75159.0,68.76835661936263
gradient_boosting__without_odds,prob_1X,[0.30-0.35),0.32500000000000007,363,33.057851239669425,0.3283198639248283,120.0,109127,75108.0,68.826229988912
gradient_boosting__without_odds,prob_1X,[0.35-0.40),0.375,541,37.33826247689464,0.3767657513325096,202.0,108764,74988.0,68.94560700231695
gradient_boosting__without_odds,prob_1X,[0.40-0.45),0.42500000000000004,827,41.35429262394196,0.42657352280759786,342.0,108223,74786.0,69.1036101383255
gradient_boosting__without_odds,prob_1X,[0.45-0.50),0.475,1316,46.88449848024316,0.47727043506404776,617.0,107396,74444.0,69.31729300905062
gradient_boosting__without_odds,prob_1X,[0.50-0.55),0.525,2529,51.6805061289047,0.526917568227358,1307.0,106080,73827.0,69.59558823529412
gradient_boosting__without_odds,prob_1X,[0.55-0.60),0.5750000000000001,5051,58.52306473965552,0.5770750800838006,2956.0,103551,72520.0,70.03312377475834
gradient_boosting__without_odds,prob_1X,[0.60-0.65),0.625,11291,62.075989726330704,0.6274794141846753,7009.0,98500,69564.0,70.6233502538071
gradient_boosting__without_odds,prob_1X,[0.65-0.70),0.675,39018,68.64267773847968,0.6880543718247174,26783.0,87209,62555.0,71.72998199727093
gradient_boosting__without_odds,prob_1X,[0.70-0.75),0.7250000000000001,28098,70.84489999288206,0.7176727834304235,19906.0,48191,35772.0,74.22962793882675
gradient_boosting__without_odds,prob_1X,[0.75-0.80),0.775,12389,75.95447574461215,0.7708555129879029,9410.0,20093,15866.0,78.96282287363758
gradient_boosting__without_odds,prob_1X,[0.80-0.85),0.8250000000000001,4163,79.53398991112178,0.8203789864774742,3311.0,7704,6456.0,83.8006230529595
gradient_boosting__without_odds,prob_1X,[0.85-0.90),0.875,1983,85.27483610690872,0.8735451063161357,1691.0,3541,3145.0,88.81671844111833
gradient_boosting__without_odds,prob_1X,[0.90-0.95),0.925,1251,92.56594724220624,0.9221084156663766,1158.0,1558,1454.0,93.32477535301669
gradient_boosting__without_odds,prob_1X,[0.95-1.00),0.9750000000000001,307,96.41693811074919,0.9625994302063771,296.0,307,296.0,96.41693811074919
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.00-0.05),0.025,65,7.6923076923076925,0.03598974941401031,5.0,109500,34565.0,31.566210045662103
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.05-0.10),0.07500000000000001,381,13.910761154855644,0.08022860860578779,53.0,109435,34560.0,31.58039018595513
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.10-0.15),0.125,1384,15.390173410404625,0.12976712195651857,213.0,109054,34507.0,31.64212225136171
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.15-0.20),0.17500000000000002,3730,19.70509383378016,0.17847663083923299,735.0,107670,34294.0,31.851026284015976
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.20-0.25),0.225,11219,25.563775737588017,0.22862986509195757,2868.0,103940,33559.0,32.28689628631903
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.25-0.30),0.275,28183,30.30550331760281,0.2830569632430096,8541.0,92721,30691.0,33.100376398011235
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.30-0.35),0.32500000000000007,48143,33.012068213447435,0.3136193870490096,15893.0,64538,22150.0,34.32086522668815
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.35-0.40),0.375,9568,36.52801003344482,0.3706894124583635,3495.0,16395,6257.0,38.16407441293077
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.40-0.45),0.42500000000000004,3650,37.917808219178085,0.42137729064886675,1384.0,6827,2762.0,40.457008935110586
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.45-0.50),0.475,1716,40.20979020979021,0.47218305176734787,690.0,3177,1378.0,43.374252439408245
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.50-0.55),0.525,884,43.43891402714932,0.5207876680646257,384.0,1461,688.0,47.09103353867214
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.55-0.60),0.5750000000000001,380,52.368421052631575,0.5705610322459013,199.0,577,304.0,52.686308492201036
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.60-0.65),0.625,151,49.668874172185426,0.620590022757977,75.0,197,105.0,53.299492385786806
gradient_boosting__without_odds,prob_1X_and_BTTS_N,[0.65-0.70),0.675,46,65.21739130434783,0.6700354393769442,30.0,46,30.0,65.21739130434783
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.05-0.10),0.07500000000000001,27,11.11111111111111,0.0823657450483802,3.0,109491,40638.0,37.115379346247636
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.10-0.15),0.125,111,18.01801801801802,0.128472856886859,20.0,109464,40635.0,37.121793466345096
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.15-0.20),0.17500000000000002,349,18.05157593123209,0.1780344569253545,63.0,109353,40615.0,37.14118496977678
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.20-0.25),0.225,864,23.37962962962963,0.2289261884155664,202.0,109004,40552.0,37.20230450258706
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.25-0.30),0.275,2316,31.519861830742656,0.2797498312016716,730.0,108140,40350.0,37.31274274089144
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.30-0.35),0.32500000000000007,8646,35.31112653250058,0.3305026841508158,3053.0,105824,39620.0,37.4395222255821
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.35-0.40),0.375,58634,36.88474264078862,0.3866292495630237,21627.0,97178,36567.0,37.628887196690606
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.40-0.45),0.42500000000000004,35622,38.5435966537533,0.4157425135861239,13730.0,38544,14940.0,38.760896637608965
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.45-0.50),0.475,2562,41.60811865729899,0.4645800946837613,1066.0,2922,1210.0,41.40999315537303
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.50-0.55),0.525,309,39.80582524271845,0.5179343624894346,123.0,360,144.0,40.0
gradient_boosting__without_odds,prob_1X_and_BTTS_Y,[0.55-0.60),0.5750000000000001,51,41.17647058823529,0.5676830212295375,21.0,51,21.0,41.17647058823529
gradient_boosting__without_odds,prob_1X_and_O15,[0.10-0.15),0.125,87,16.091954022988507,0.12769368686873583,14.0,109488,56800.0,51.87783136051439
gradient_boosting__without_odds,prob_1X_and_O15,[0.15-0.20),0.17500000000000002,219,20.54794520547945,0.17870263697266994,45.0,109401,56786.0,51.90628970484731
gradient_boosting__without_odds,prob_1X_and_O15,[0.20-0.25),0.225,414,22.705314009661837,0.22742932578615235,94.0,109182,56741.0,51.96918906046785
gradient_boosting__without_odds,prob_1X_and_O15,[0.25-0.30),0.275,790,27.59493670886076,0.2767608398853619,218.0,108768,56647.0,52.080575169167396
gradient_boosting__without_odds,prob_1X_and_O15,[0.30-0.35),0.32500000000000007,1325,34.867924528301884,0.32737004974776784,462.0,107978,56429.0,52.25971957250552
gradient_boosting__without_odds,prob_1X_and_O15,[0.35-0.40),0.375,2705,40.110905730129396,0.3789093812984881,1085.0,106653,55967.0,52.47578596007614
gradient_boosting__without_odds,prob_1X_and_O15,[0.40-0.45),0.42500000000000004,6576,43.67396593673966,0.4280901538567656,2872.0,103948,54882.0,52.79755262246508
gradient_boosting__without_odds,prob_1X_and_O15,[0.45-0.50),0.475,14621,47.41125777990561,0.47809823960572423,6932.0,97372,52010.0,53.41371236084296
gradient_boosting__without_odds,prob_1X_and_O15,[0.50-0.55),0.525,50308,51.47292677109009,0.5290648599472383,25895.0,82751,45078.0,54.47426617201001
gradient_boosting__without_odds,prob_1X_and_O15,[0.55-0.60),0.5750000000000001,19508,55.76686487594833,0.5700951027053889,10879.0,32443,19183.0,59.12831735659464
gradient_boosting__without_odds,prob_1X_and_O15,[0.60-0.65),0.625,7560,59.81481481481481,0.61998498740986,4522.0,12935,8304.0,64.1979126401237
gradient_boosting__without_odds,prob_1X_and_O15,[0.65-0.70),0.675,2513,64.34540389972145,0.6705828595028748,1617.0,5375,3782.0,70.36279069767441
gradient_boosting__without_odds,prob_1X_and_O15,[0.70-0.75),0.7250000000000001,1331,70.39819684447784,0.7234209144872018,937.0,2862,2165.0,75.64640111809922
gradient_boosting__without_odds,prob_1X_and_O15,[0.75-0.80),0.775,873,77.66323024054984,0.7734441637231962,678.0,1531,1228.0,80.20901371652515
gradient_boosting__without_odds,prob_1X_and_O15,[0.80-0.85),0.8250000000000001,412,80.09708737864078,0.8204546584974037,330.0,658,550.0,83.58662613981764
gradient_boosting__without_odds,prob_1X_and_O15,[0.85-0.90),0.875,200,88.0,0.8717656167811125,176.0,246,220.0,89.43089430894308
gradient_boosting__without_odds,prob_1X_and_O15,[0.90-0.95),0.925,46,95.65217391304348,0.9060648240808374,44.0,46,44.0,95.65217391304348
gradient_boosting__without_odds,prob_1X_and_O25,[0.00-0.05),0.025,32,3.125,0.040347278581075625,1.0,109509,36384.0,33.224666465769936
gradient_boosting__without_odds,prob_1X_and_O25,[0.05-0.10),0.07500000000000001,301,13.621262458471762,0.08167231472661973,41.0,109477,36383.0,33.23346456333294
gradient_boosting__without_odds,prob_1X_and_O25,[0.10-0.15),0.125,876,15.52511415525114,0.1283661445435127,136.0,109176,36342.0,33.28753572213674
gradient_boosting__without_odds,prob_1X_and_O25,[0.15-0.20),0.17500000000000002,2134,22.492970946579195,0.17863269950140612,480.0,108300,36206.0,33.43120960295475
gradient_boosting__without_odds,prob_1X_and_O25,[0.20-0.25),0.225,5270,26.148007590132828,0.22868241273261006,1378.0,106166,35726.0,33.65107473202343
gradient_boosting__without_odds,prob_1X_and_O25,[0.25-0.30),0.275,13437,27.967552281015106,0.2784267060076725,3758.0,100896,34348.0,34.0429749444973
gradient_boosting__without_odds,prob_1X_and_O25,[0.30-0.35),0.32500000000000007,54136,32.35000738879858,0.3312826129170561,17513.0,87459,30590.0,34.97638893653026
gradient_boosting__without_odds,prob_1X_and_O25,[0.35-0.40),0.375,20560,36.08949416342412,0.36944758724136345,7420.0,33323,13077.0,39.24316538126819
gradient_boosting__without_odds,prob_1X_and_O25,[0.40-0.45),0.42500000000000004,7673,40.127720578652415,0.41948046418401397,3079.0,12763,5657.0,44.3234349290919
gradient_boosting__without_odds,prob_1X_and_O25,[0.45-0.50),0.475,2288,44.18706293706294,0.470941943459993,1011.0,5090,2578.0,50.648330058939095
gradient_boosting__without_odds,prob_1X_and_O25,[0.50-0.55),0.525,1175,51.31914893617021,0.5227758713902165,603.0,2802,1567.0,55.9243397573162
gradient_boosting__without_odds,prob_1X_and_O25,[0.55-0.60),0.5750000000000001,752,54.25531914893617,0.5732850347443504,408.0,1627,964.0,59.250153657037494
